%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.514	1154	1154	2333782	8.57	NA	0	no rank	unclassified
99.49	223368	1	37790	784	1.121e-06	1	no rank	root
98.77	221755	0	36857	796	1.104e-06	131567	no rank	  cellular organisms
98.45	221036	423	36235	805	1.211e-06	2	superkingdom	    Bacteria
79.27	177988	63	18302	862	1.616e-06	1783272	clade	      Terrabacteria group
77.94	174990	1489	14128	1.07e+03	3.344e-06	1239	phylum	        Firmicutes
70.46	158191	25	8611	1.36e+03	8.951e-06	186801	class	          Clostridia
70.43	158130	17235	8360	1.4e+03	9.666e-06	186802	order	            Eubacteriales
27.4	61518	1713	2162	2.79e+03	1.954e-05	216572	family	              Oscillospiraceae
12.37	27776	21576	360	9.23e+03	1.343e-05	216851	genus	                Faecalibacterium
2.761	6200	6200	168	1.07e+03	1.94e-05	853	species	                  Faecalibacterium prausnitzii
5.65	12686	3595	232	1.25e+03	2.467e-05	1263	genus	                Ruminococcus
2.326	5222	5222	86	1.67e+03	3.026e-05	1160721	species	                  Ruminococcus bicirculans
1.719	3860	3860	84	505	3.65e-05	2564099	species	                  Ruminococcus bovis
0.004009	9	0	24	9.46	5.635e-06	1264	species	                  Ruminococcus albus
0.004009	9	9	24	9.46	5.635e-06	697329	strain	                    Ruminococcus albus 7 = DSM 20455
3.466	7781	3889	244	2.36e+03	5.491e-05	2892396	genus	                Vescimonas
1.702	3822	3822	88	3.12e+03	4.087e-05	2714353	species	                  Vescimonas fastidiosa
0.03118	70	70	88	142	4.037e-05	2714355	species	                  Vescimonas coprocola
2.432	5461	0	127	1.12e+03	5.434e-05	2842531	genus	                Solibaculum
2.432	5461	5461	127	1.12e+03	5.434e-05	2780922	species	                  Solibaculum mannosilyticum
1.287	2890	0	139	416	3.332e-05	1905344	genus	                Ruthenibacterium
1.287	2890	2890	139	416	3.332e-05	1550024	species	                  Ruthenibacterium lactatiformans
0.5558	1248	0	145	500	1.924e-05	946234	genus	                Flavonifractor
0.5558	1248	1248	145	500	1.924e-05	292800	species	                  Flavonifractor plautii
0.3817	857	344	117	295	2.376e-05	2834348	genus	                Caproicibacterium
0.2004	450	450	49	178	2.458e-05	2666138	species	                  Caproicibacterium lactatifermentans
0.02806	63	63	26	12.2	8.932e-06	2766537	species	                  Caproicibacterium amylolyticum
0.2013	452	0	57	128	1.769e-05	244127	genus	                Anaerotruncus
0.2013	452	452	57	128	1.769e-05	169435	species	                  Anaerotruncus colihominis
0.09131	205	29	60	38.1	5.325e-06	35829	genus	                Acetivibrio
0.06369	143	143	29	28	9.273e-06	1677857	species	                  Acetivibrio saccincola
0.0147	33	0	7	24	1.614e-06	288965	species	                  Acetivibrio clariflavus
0.0147	33	33	7	24	1.614e-06	720554	strain	                    Acetivibrio clariflavus DSM 19732
0.08462	190	0	39	22.7	2.247e-05	1637257	genus	                Mageeibacillus
0.08462	190	0	39	22.7	2.247e-05	884684	species	                  Mageeibacillus indolicus
0.08462	190	190	39	22.7	2.247e-05	699246	strain	                    Mageeibacillus indolicus UPII9-5
0.06904	155	0	31	57	1.039e-05	253238	genus	                Ethanoligenens
0.06904	155	155	31	57	1.039e-05	253239	species	                  Ethanoligenens harbinense
0.01692	38	0	140	10.2	4.381e-05	2591381	genus	                Dysosmobacter
0.01692	38	38	140	10.2	4.381e-05	2093857	species	                  Dysosmobacter welbionis
0.01648	37	0	26	31.6	1.555e-05	236752	genus	                Fastidiosipila
0.01648	37	37	26	31.6	1.555e-05	236753	species	                  Fastidiosipila sanguinis
0.01247	28	0	140	7.11	4.38e-05	2892397	genus	                Pusillibacter
0.01247	28	28	140	7.11	4.38e-05	2714358	species	                  Pusillibacter faecalis
0.0004454	1	0	5	1	6.009e-07	1508657	genus	                Ruminiclostridium
0.0004454	1	1	5	1	1.088e-06	2488810	species	                  Ruminiclostridium herbifermentans
25.73	57778	12808	2454	971	1.319e-05	186803	family	              Lachnospiraceae
5.236	11755	10782	239	976	6.89e-06	572511	genus	                Blautia
0.3692	829	829	10	100	1.178e-06	33035	species	                  Blautia producta
0.0579	130	130	83	12.1	2.751e-05	1912897	species	                  Blautia argi
0.004454	10	10	16	5.38	7.844e-06	1737424	species	                  Blautia massiliensis
0.001782	4	4	15	2	4.414e-06	2779518	species	                  Blautia liquoris
3.061	6872	0	219	842	3.724e-05	33042	genus	                Coprococcus
2.303	5171	5171	107	574	3.645e-05	410072	species	                  Coprococcus comes
0.7576	1701	0	112	1.1e+03	3.807e-05	33043	species	                  Coprococcus eutactus
0.7576	1701	1701	112	1.1e+03	3.807e-05	411474	strain	                    Coprococcus eutactus ATCC 27759
1.896	4256	0	142	984	5.183e-05	28050	genus	                Lachnospira
1.896	4256	4256	142	984	5.183e-05	39485	species	                  Lachnospira eligens
1.82	4087	3076	200	899	1.861e-05	207244	genus	                Anaerostipes
0.3741	840	840	130	788	4.443e-05	649756	species	                  Anaerostipes hadrus
0.0628	141	141	20	52.2	5.874e-06	1229621	species	                  Anaerostipes rhamnosivorans
0.01336	30	30	9	6.56	2.078e-06	105841	species	                  Anaerostipes caccae
1.512	3395	1648	109	720	1.06e-05	841	genus	                Roseburia
0.6133	1377	1377	30	681	9.352e-06	301301	species	                  Roseburia hominis
0.1648	370	0	12	125	3.694e-06	166486	species	                  Roseburia intestinalis
0.1648	370	370	12	125	3.694e-06	536231	strain	                    Roseburia intestinalis L1-82
1.413	3172	333	56	196	3.439e-06	1843210	genus	                Anaerocolumna
1.225	2751	2751	31	184	5.845e-06	433286	species	                  Anaerocolumna cellulosilytica
0.0294	66	66	14	134	2.59e-06	2696063	species	                  Anaerocolumna sedimenticola
0.009799	22	22	4	10	7.194e-07	1727145	species	                  Anaerocolumna chitinilytica
0.8057	1809	0	63	1.6e+03	2.186e-05	189330	genus	                Dorea
0.8057	1809	1809	63	1.6e+03	2.186e-05	88431	species	                  Dorea longicatena
0.799	1794	0	98	599	3.303e-05	2944195	genus	                Qiania
0.799	1794	1794	98	599	3.303e-05	2763669	species	                  Qiania dongpingensis
0.7447	1672	0	124	1.05e+03	3.904e-05	2569097	genus	                Anaerobutyricum
0.7447	1672	1672	124	1.05e+03	3.904e-05	39488	species	                  Anaerobutyricum hallii
0.6209	1394	0	81	767	2.482e-05	2944193	genus	                Simiaoa
0.6209	1394	1394	81	767	2.482e-05	2763672	species	                  Simiaoa sunii
0.5777	1297	1109	107	783	8.961e-06	830	genus	                Butyrivibrio
0.0775	174	174	48	39.5	1.119e-05	831	species	                  Butyrivibrio fibrisolvens
0.005345	12	12	4	17.8	1.206e-06	185008	species	                  Butyrivibrio hungatei
0.0008908	2	0	1	4	2.334e-07	43305	species	                  Butyrivibrio proteoclasticus
0.0008908	2	2	1	4	2.334e-07	515622	strain	                    Butyrivibrio proteoclasticus B316
0.5305	1191	0	91	92.5	3.418e-06	1506553	genus	                Lachnoclostridium
0.3559	799	799	39	100	4.956e-06	29347	species	                  [Clostridium] scindens
0.1363	306	306	38	110	7.895e-06	89153	species	                  [Clostridium] hylemonae
0.03741	84	0	6	48.8	1.259e-06	66219	species	                  Lachnoclostridium phytofermentans
0.03741	84	84	6	48.8	1.259e-06	357809	strain	                    Lachnoclostridium phytofermentans ISDg
0.0008908	2	2	8	2	2.459e-06	1871021	species	                  Lachnoclostridium phocaeense
0.4485	1007	0	53	135	1.722e-05	1769710	genus	                Sellimonas
0.4485	1007	1007	53	135	1.722e-05	1653434	species	                  Sellimonas intestinalis
0.1795	403	0	67	638	2.508e-05	1164882	genus	                Lachnoanaerobaculum
0.1795	403	403	67	638	2.508e-05	617123	species	                  Lachnoanaerobaculum umeaense
0.08908	200	0	59	184	3.058e-05	1506577	genus	                Tyzzerella
0.08908	200	200	59	184	3.058e-05	36835	species	                  [Clostridium] colinum
0.0775	174	0	29	34.3	8.466e-06	46205	genus	                Pseudobutyrivibrio
0.0775	174	174	29	34.3	8.466e-06	185007	species	                  Pseudobutyrivibrio xylanivorans
0.05434	122	0	25	189	9.989e-06	1663717	genus	                Herbinix
0.05434	122	122	25	189	9.989e-06	1679721	species	                  Herbinix luporum
0.0481	108	0	25	196	5.547e-06	2719231	genus	                Lacrimispora
0.0481	108	0	25	196	5.547e-06	84030	species	                  Lacrimispora saccharolytica
0.0481	108	108	25	196	5.547e-06	610130	strain	                    [Clostridium] saccharolyticum WM1
0.04454	100	0	34	263	1.114e-05	2039240	genus	                Anaerotignum
0.04454	100	0	34	263	1.114e-05	28446	species	                  Anaerotignum propionicum
0.04454	100	100	34	263	1.114e-05	991789	strain	                    Anaerotignum propionicum DSM 1682
0.02405	54	0	47	13.3	1.02e-05	2316020	genus	                Mediterraneibacter
0.02405	54	54	47	13.3	1.02e-05	33038	species	                  [Ruminococcus] gnavus
0.01603	36	0	84	8.92	2.199e-05	2944198	genus	                Wansuia
0.01603	36	36	84	8.92	2.199e-05	2763667	species	                  Wansuia hejianensis
0.01425	32	32	87	10.8	1.304e-05	698776	genus	                Cellulosilyticum
0.01336	30	0	22	196	6.68e-06	2888809	genus	                Novisyntrophococcus
0.01336	30	30	22	196	6.68e-06	2068655	species	                  Novisyntrophococcus fermenticellae
0.004454	10	0	27	7	2.556e-06	2719313	genus	                Enterocloster
0.004454	10	10	27	7	2.556e-06	208479	species	                  Enterocloster bolteae
6.421	14417	35	1646	329	5.192e-06	31979	family	              Clostridiaceae
6.135	13774	293	1327	298	4.956e-06	1485	genus	                Clostridium
3.819	8575	8575	95	1.31e+03	3.168e-06	1491	species	                  Clostridium botulinum
1.127	2530	2530	14	2.4e+03	5.29e-06	46867	species	                  Clostridium chauvoei
0.6721	1509	1	183	91.9	4.939e-06	2614128	no rank	                  unclassified Clostridium
0.4445	998	998	24	312	6.529e-06	2934315	species	                    Clostridium sp. M3/9
0.09843	221	221	58	108	2.108e-05	1042156	species	                    Clostridium sp. SY8519
0.09799	220	220	44	26.8	1.75e-05	2930219	species	                    Clostridium sp. BJN0001
0.02984	67	67	44	42.2	1.168e-05	2779445	species	                    Clostridium sp. 'deep sea'
0.0008908	2	2	9	4.22	3.192e-06	1155388	species	                    Clostridium sp. C1
0.1955	439	439	17	251	3.626e-06	36845	species	                  Clostridium intestinale
0.09041	203	200	47	88.4	9.208e-06	1561	species	                  Clostridium baratii
0.001336	3	3	2	5.5	1.004e-06	1415775	strain	                    Clostridium baratii str. Sullivan
0.02806	63	62	238	7.73	1.317e-05	1502	species	                  Clostridium perfringens
0.0004454	1	1	2	13	1.935e-05	195102	strain	                    Clostridium perfringens str. 13
0.01559	35	35	45	15.2	6.478e-06	1534	species	                  Clostridium kluyveri
0.01158	26	26	62	42.3	6.774e-06	1492	species	                  Clostridium butyricum
0.008462	19	19	52	9.13	1.504e-05	1216932	species	                  Clostridium bornimense
0.006235	14	14	36	3.61	1.095e-05	1504	species	                  Clostridium septicum
0.005345	12	0	18	18.7	3.54e-06	1493	species	                  Clostridium cellulovorans
0.005345	12	12	18	18.7	3.54e-06	573061	strain	                    Clostridium cellulovorans 743B
0.005345	12	12	6	28	1.665e-06	1716543	species	                  Clostridium thermarum
0.004454	10	10	17	7.06	1.903e-06	1501	species	                  Clostridium pasteurianum
0.004009	9	0	9	19.4	2.007e-06	1513	species	                  Clostridium tetani
0.004009	9	9	9	19.4	6.577e-06	1231072	strain	                    Clostridium tetani 12124569
0.004009	9	9	20	3.95	4.313e-06	29341	species	                  Clostridium argentinense
0.001782	4	4	22	4.64	6.334e-06	1529	species	                  Clostridium cadaveris
0.001782	4	4	4	5.25	1.51e-06	2068654	species	                  Clostridium fermenticellae
0.001336	3	3	22	3.36	8.02e-06	182773	species	                  Clostridium isatidis
0.0008908	2	2	10	3	3.14e-06	394958	species	                  Clostridium taeniosporum
0.0004454	1	1	11	1	3.64e-06	332101	species	                  Clostridium drakei
0.0004454	1	1	2	4	6.726e-07	1519	species	                  Clostridium tyrobutyricum
0.0004454	1	0	7	1	2.544e-06	1542	species	                  Clostridium novyi
0.0004454	1	1	7	1	2.959e-06	386415	strain	                    Clostridium novyi NT
0.139	312	302	38	71.4	3.309e-06	114627	genus	                Alkaliphilus
0.004009	9	0	14	2.57	3.004e-06	208226	species	                  Alkaliphilus metalliredigens
0.004009	9	9	14	2.57	3.004e-06	293826	strain	                    Alkaliphilus metalliredigens QYMF
0.0004454	1	0	2	1	5.317e-07	2646756	no rank	                  unclassified Alkaliphilus
0.0004454	1	1	2	1	5.317e-07	2731219	species	                    Alkaliphilus sp. B6464
0.08329	187	0	12	139	3.69e-06	49082	genus	                Candidatus Arthromitus
0.08329	187	187	12	139	3.69e-06	2638829	no rank	                  unclassified Candidatus Arthromitus
