%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.4191	625	625	1356009	10.3	NA	0	no rank	unclassified
99.58	148493	2	31145	608	9.241e-07	1	no rank	root
99.5	148373	0	29380	644	8.799e-07	131567	no rank	  cellular organisms
99.5	148373	242	29365	645	9.817e-07	2	superkingdom	    Bacteria
94.86	141454	173	18024	638	1.592e-06	1783272	clade	      Terrabacteria group
93	138679	434	14179	767	3.356e-06	1239	phylum	        Firmicutes
87.78	130892	32	9257	968	9.623e-06	186801	class	          Clostridia
87.74	130836	4217	8983	992	1.039e-05	186802	order	            Eubacteriales
39.11	58317	9885	2579	941	1.386e-05	186803	family	              Lachnospiraceae
15.38	22939	18081	303	889	8.735e-06	572511	genus	                Blautia
2.537	3783	3783	32	133	3.771e-06	33035	species	                  Blautia producta
0.6854	1022	1022	61	62.3	2.022e-05	1912897	species	                  Blautia argi
0.02951	44	44	15	13.8	4.414e-06	2779518	species	                  Blautia liquoris
0.006035	9	9	16	7.25	7.844e-06	1737424	species	                  Blautia massiliensis
3.297	4916	0	158	349	5.935e-06	1506553	genus	                Lachnoclostridium
2.709	4039	4039	97	195	1.233e-05	29347	species	                  [Clostridium] scindens
0.5828	869	869	42	854	8.726e-06	89153	species	                  [Clostridium] hylemonae
0.005365	8	0	6	27.5	1.259e-06	66219	species	                  Lachnoclostridium phytofermentans
0.005365	8	8	6	27.5	1.259e-06	357809	strain	                    Lachnoclostridium phytofermentans ISDg
3.093	4612	0	219	1.08e+03	3.724e-05	33042	genus	                Coprococcus
1.654	2466	2466	107	540	3.645e-05	410072	species	                  Coprococcus comes
1.439	2146	0	112	1.59e+03	3.807e-05	33043	species	                  Coprococcus eutactus
1.439	2146	2146	112	1.59e+03	3.807e-05	411474	strain	                    Coprococcus eutactus ATCC 27759
2.501	3729	0	161	436	5.876e-05	28050	genus	                Lachnospira
2.501	3729	3729	161	436	5.876e-05	39485	species	                  Lachnospira eligens
2.098	3129	249	205	1.25e+03	1.908e-05	207244	genus	                Anaerostipes
1.801	2685	2685	130	1.72e+03	4.443e-05	649756	species	                  Anaerostipes hadrus
0.1234	184	184	22	21.1	6.462e-06	1229621	species	                  Anaerostipes rhamnosivorans
0.007377	11	11	12	3.75	2.771e-06	105841	species	                  Anaerostipes caccae
1.929	2876	0	127	1.94e+03	3.998e-05	2569097	genus	                Anaerobutyricum
1.929	2876	2876	127	1.94e+03	3.998e-05	39488	species	                  Anaerobutyricum hallii
1.2	1789	112	34	152	2.088e-06	1843210	genus	                Anaerocolumna
1.115	1663	1663	14	253	2.64e-06	433286	species	                  Anaerocolumna cellulosilytica
0.006706	10	10	2	6	3.597e-07	1727145	species	                  Anaerocolumna chitinilytica
0.002682	4	4	13	23.8	2.405e-06	2696063	species	                  Anaerocolumna sedimenticola
1.041	1552	0	101	71.9	3.282e-05	1769710	genus	                Sellimonas
1.041	1552	1552	101	71.9	3.282e-05	1653434	species	                  Sellimonas intestinalis
0.91	1357	416	109	289	1.06e-05	841	genus	                Roseburia
0.4728	705	0	12	237	3.694e-06	166486	species	                  Roseburia intestinalis
