%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.3963	394	394	1109101	6.87	NA	0	no rank	unclassified
99.6	99022	1	26819	535	7.957e-07	1	no rank	root
99.59	99013	0	25898	554	7.756e-07	131567	no rank	  cellular organisms
98.9	98324	338	25600	555	8.559e-07	2	superkingdom	    Bacteria
85.37	84872	17	14481	559	1.279e-06	1783272	clade	      Terrabacteria group
80.94	80472	291	10759	676	2.546e-06	1239	phylum	        Firmicutes
77.18	76734	19	7383	871	7.675e-06	186801	class	          Clostridia
77.16	76709	7199	7187	890	8.31e-06	186802	order	            Eubacteriales
40.56	40322	5501	2436	854	1.31e-05	186803	family	              Lachnospiraceae
8.72	8669	7850	278	729	8.014e-06	572511	genus	                Blautia
0.6297	626	626	29	27.8	3.417e-06	33035	species	                  Blautia producta
0.1811	180	180	61	13.4	2.022e-05	1912897	species	                  Blautia argi
0.007041	7	7	13	2.38	3.825e-06	2779518	species	                  Blautia liquoris
0.006035	6	6	16	5.19	7.844e-06	1737424	species	                  Blautia massiliensis
5.402	5370	390	109	608	1.06e-05	841	genus	                Roseburia
4.693	4666	0	12	1.58e+03	3.694e-06	166486	species	                  Roseburia intestinalis
4.693	4666	4666	12	1.58e+03	3.694e-06	536231	strain	                    Roseburia intestinalis L1-82
0.3158	314	314	30	233	9.352e-06	301301	species	                  Roseburia hominis
4.29	4265	0	219	1.17e+03	3.724e-05	33042	genus	                Coprococcus
2.443	2429	2429	107	768	3.645e-05	410072	species	                  Coprococcus comes
1.847	1836	0	112	1.55e+03	3.807e-05	33043	species	                  Coprococcus eutactus
1.847	1836	1836	112	1.55e+03	3.807e-05	411474	strain	                    Coprococcus eutactus ATCC 27759
3.779	3757	0	153	2.05e+03	4.817e-05	2569097	genus	                Anaerobutyricum
3.779	3757	3757	153	2.05e+03	4.817e-05	39488	species	                  Anaerobutyricum hallii
3.022	3004	110	202	1.24e+03	1.88e-05	207244	genus	                Anaerostipes
2.759	2743	2743	135	1.63e+03	4.614e-05	649756	species	                  Anaerostipes hadrus
0.1408	140	140	13	29.6	3.818e-06	1229621	species	                  Anaerostipes rhamnosivorans
0.01106	11	11	14	6.14	3.233e-06	105841	species	                  Anaerostipes caccae
2.619	2604	55	26	248	1.597e-06	1843210	genus	                Anaerocolumna
2.539	2524	2524	8	645	1.508e-06	433286	species	                  Anaerocolumna cellulosilytica
0.02314	23	23	11	67.3	2.035e-06	2696063	species	                  Anaerocolumna sedimenticola
0.002012	2	2	2	1.5	3.597e-07	1727145	species	                  Anaerocolumna chitinilytica
2.598	2583	0	158	423	5.767e-05	28050	genus	                Lachnospira
2.598	2583	2583	158	423	5.767e-05	39485	species	                  Lachnospira eligens
1.706	1696	0	63	1.4e+03	2.186e-05	189330	genus	                Dorea
1.706	1696	1696	63	1.4e+03	2.186e-05	88431	species	                  Dorea longicatena
0.6588	655	0	63	66.1	2.047e-05	1769710	genus	                Sellimonas
0.6588	655	655	63	66.1	2.047e-05	1653434	species	                  Sellimonas intestinalis
0.5623	559	0	64	540	2.395e-05	1164882	genus	                Lachnoanaerobaculum
0.5623	559	559	64	540	2.395e-05	617123	species	                  Lachnoanaerobaculum umeaense
0.5281	525	3	78	42.3	2.93e-06	1506553	genus	                Lachnoclostridium
0.3913	389	389	38	71.9	4.829e-06	29347	species	                  [Clostridium] scindens
0.1197	119	0	5	62.2	1.049e-06	66219	species	                  Lachnoclostridium phytofermentans
0.1197	119	119	5	62.2	1.049e-06	357809	strain	                    Lachnoclostridium phytofermentans ISDg
0.01408	14	14	27	9.26	5.61e-06	89153	species	                  [Clostridium] hylemonae
0.4778	475	417	93	79.9	7.789e-06	830	genus	                Butyrivibrio
0.04325	43	43	35	11.9	8.162e-06	831	species	                  Butyrivibrio fibrisolvens
0.01509	15	15	4	10.5	1.206e-06	185008	species	                  Butyrivibrio hungatei
0.1951	194	0	68	61.2	3.524e-05	1506577	genus	                Tyzzerella
0.1951	194	194	68	61.2	3.524e-05	36835	species	                  [Clostridium] colinum
0.1016	101	0	81	55.6	2.482e-05	2944193	genus	                Simiaoa
0.1016	101	101	81	55.6	2.482e-05	2763672	species	                  Simiaoa sunii
0.09455	94	94	40	80.8	5.998e-06	698776	genus	                Cellulosilyticum
0.08852	88	0	10	44.3	2.919e-06	46205	genus	                Pseudobutyrivibrio
0.08852	88	88	10	44.3	2.919e-06	185007	species	                  Pseudobutyrivibrio xylanivorans
0.04526	45	0	84	10.8	1.822e-05	2316020	genus	                Mediterraneibacter
0.04526	45	45	84	10.8	1.822e-05	33038	species	                  [Ruminococcus] gnavus
0.03822	38	0	34	28.1	1.114e-05	2039240	genus	                Anaerotignum
0.03822	38	0	34	28.1	1.114e-05	28446	species	                  Anaerotignum propionicum
0.03822	38	38	34	28.1	1.114e-05	991789	strain	                    Anaerotignum propionicum DSM 1682
0.0342	34	0	80	14.9	2.696e-05	2944195	genus	                Qiania
0.0342	34	34	80	14.9	2.696e-05	2763669	species	                  Qiania dongpingensis
0.03118	31	0	10	338	3.996e-06	1663717	genus	                Herbinix
0.03118	31	31	10	338	3.996e-06	1679721	species	                  Herbinix luporum
0.01006	10	0	24	88.4	7.288e-06	2888809	genus	                Novisyntrophococcus
0.01006	10	10	24	88.4	7.288e-06	2068655	species	                  Novisyntrophococcus fermenticellae
0.01006	10	0	22	45.4	4.881e-06	2719231	genus	                Lacrimispora
0.01006	10	0	22	45.4	4.881e-06	84030	species	                  Lacrimispora saccharolytica
0.01006	10	10	22	45.4	4.881e-06	610130	strain	                    [Clostridium] saccharolyticum WM1
0.009053	9	0	86	2.69	2.251e-05	2944198	genus	                Wansuia
0.009053	9	9	86	2.69	2.251e-05	2763667	species	                  Wansuia hejianensis
0.005029	5	0	27	5.15	2.556e-06	2719313	genus	                Enterocloster
0.005029	5	5	27	5.15	2.556e-06	208479	species	                  Enterocloster bolteae
24.67	24525	486	2155	1.09e+03	1.948e-05	216572	family	              Oscillospiraceae
9.386	9331	8362	397	2.68e+03	1.481e-05	216851	genus	                Faecalibacterium
0.9737	968	968	165	134	1.905e-05	853	species	                  Faecalibacterium prausnitzii
0.001006	1	0	16	1	1.519e-06	2646395	no rank	                  unclassified Faecalibacterium
0.001006	1	1	7	1	4.548e-06	2929492	species	                    Faecalibacterium sp. I3333
6.416	6379	85	245	1.38e+03	2.605e-05	1263	genus	                Ruminococcus
3.075	3057	3057	92	776	3.997e-05	2564099	species	                  Ruminococcus bovis
2.847	2830	2830	86	2.06e+03	3.026e-05	1160721	species	                  Ruminococcus bicirculans
0.4094	407	0	29	238	6.809e-06	1264	species	                  Ruminococcus albus
0.4094	407	407	29	238	6.809e-06	697329	strain	                    Ruminococcus albus 7 = DSM 20455
2.919	2902	1096	244	890	5.491e-05	2892396	genus	                Vescimonas
1.501	1492	1492	88	535	4.087e-05	2714353	species	                  Vescimonas fastidiosa
0.3158	314	314	88	546	4.037e-05	2714355	species	                  Vescimonas coprocola
1.505	1496	0	32	365	9.933e-06	244127	genus	                Anaerotruncus
1.505	1496	1496	32	365	9.933e-06	169435	species	                  Anaerotruncus colihominis
1.373	1365	0	139	180	3.332e-05	1905344	genus	                Ruthenibacterium
1.373	1365	1365	139	180	3.332e-05	1550024	species	                  Ruthenibacterium lactatiformans
0.9958	990	0	127	146	5.434e-05	2842531	genus	                Solibaculum
0.9958	990	990	127	146	5.434e-05	2780922	species	                  Solibaculum mannosilyticum
0.5774	574	14	61	115	5.413e-06	35829	genus	                Acetivibrio
0.5633	560	560	35	99.9	1.119e-05	1677857	species	                  Acetivibrio saccincola
0.4426	440	0	145	205	1.924e-05	946234	genus	                Flavonifractor
0.4426	440	440	145	205	1.924e-05	292800	species	                  Flavonifractor plautii
0.3571	355	162	113	290	2.295e-05	2834348	genus	                Caproicibacterium
0.1921	191	191	61	337	3.06e-05	2666138	species	                  Caproicibacterium lactatifermentans
0.002012	2	2	12	9.5	4.122e-06	2766537	species	                  Caproicibacterium amylolyticum
0.1127	112	0	29	40.1	9.715e-06	253238	genus	                Ethanoligenens
0.1127	112	112	29	40.1	9.715e-06	253239	species	                  Ethanoligenens harbinense
0.0342	34	0	140	19.5	4.381e-05	2591381	genus	                Dysosmobacter
0.0342	34	34	140	19.5	4.381e-05	2093857	species	                  Dysosmobacter welbionis
0.02816	28	0	25	12	1.44e-05	1637257	genus	                Mageeibacillus
0.02816	28	0	25	12	1.44e-05	884684	species	                  Mageeibacillus indolicus
0.02816	28	28	25	12	1.44e-05	699246	strain	                    Mageeibacillus indolicus UPII9-5
0.02414	24	0	139	19.3	4.349e-05	2892397	genus	                Pusillibacter
0.02414	24	24	139	19.3	4.349e-05	2714358	species	                  Pusillibacter faecalis
0.008047	8	0	34	6.82	2.033e-05	236752	genus	                Fastidiosipila
0.008047	8	8	34	6.82	2.033e-05	236753	species	                  Fastidiosipila sanguinis
0.001006	1	0	6	1	7.211e-07	1508657	genus	                Ruminiclostridium
0.001006	1	1	5	1	1.088e-06	2488810	species	                  Ruminiclostridium herbifermentans
2.215	2202	36	824	58.1	2.599e-06	31979	family	              Clostridiaceae
2.049	2037	38	618	65.8	2.308e-06	1485	genus	                Clostridium
0.9747	969	969	31	383	1.034e-06	1491	species	                  Clostridium botulinum
0.5975	594	0	155	92.5	4.183e-06	2614128	no rank	                  unclassified Clostridium
0.2726	271	271	57	207	2.072e-05	1042156	species	                    Clostridium sp. SY8519
0.2696	268	268	18	76.3	7.158e-06	2930219	species	                    Clostridium sp. BJN0001
0.03219	32	32	26	17.4	7.073e-06	2934315	species	                    Clostridium sp. M3/9
0.02213	22	22	42	16.7	1.114e-05	2779445	species	                    Clostridium sp. 'deep sea'
0.001006	1	1	5	1	1.888e-06	2483110	species	                    Clostridium sp. JN-1
0.2474	246	246	21	106	4.114e-06	1561	species	                  Clostridium baratii
0.1177	117	117	17	68.8	3.626e-06	36845	species	                  Clostridium intestinale
0.02615	26	26	81	4.49	4.483e-06	1502	species	                  Clostridium perfringens
0.01106	11	11	32	5.78	4.606e-06	1534	species	                  Clostridium kluyveri
0.01006	10	10	18	8.72	5.183e-06	1529	species	                  Clostridium cadaveris
0.008047	8	8	14	7.57	5.29e-06	46867	species	                  Clostridium chauvoei
0.004023	4	0	3	92	6.69e-07	1513	species	                  Clostridium tetani
0.004023	4	4	3	92	2.192e-06	1231072	strain	                    Clostridium tetani 12124569
0.003018	3	3	6	3	1.665e-06	1716543	species	                  Clostridium thermarum
0.002012	2	2	17	9.12	4.916e-06	1216932	species	                  Clostridium bornimense
0.002012	2	2	10	2	3.14e-06	394958	species	                  Clostridium taeniosporum
0.002012	2	2	6	2.17	6.717e-07	1501	species	                  Clostridium pasteurianum
