%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.005057	7	7	5573365	5.65	NA	0	no rank	unclassified
99.99	138402	4	65601	727	1.946e-06	1	no rank	root
99.62	137883	0	64858	711	1.942e-06	131567	no rank	  cellular organisms
99.62	137883	107	64754	712	2.165e-06	2	superkingdom	    Bacteria
77.38	107101	98	28828	807	2.546e-06	1783272	clade	      Terrabacteria group
76.2	105464	242	20915	1.05e+03	4.95e-06	1239	phylum	        Firmicutes
68.03	94157	2	10704	1.77e+03	1.113e-05	186801	class	          Clostridia
67.69	93687	1082	10281	1.84e+03	1.189e-05	186802	order	            Eubacteriales
35.93	49729	2186	3160	1.01e+03	1.699e-05	186803	family	              Lachnospiraceae
6.464	8947	0	259	3.06e+03	9.453e-05	28050	genus	                Lachnospira
6.464	8947	8947	259	3.06e+03	9.453e-05	39485	species	                  Lachnospira eligens
4.655	6443	2645	199	1.48e+03	1.936e-05	841	genus	                Roseburia
2.389	3307	0	43	349	1.324e-05	166486	species	                  Roseburia intestinalis
2.389	3307	3307	43	349	1.324e-05	536231	strain	                    Roseburia intestinalis L1-82
0.3547	491	491	58	286	1.808e-05	301301	species	                  Roseburia hominis
4.131	5718	5106	395	656	1.139e-05	572511	genus	                Blautia
0.2818	390	390	47	32.3	5.538e-06	33035	species	                  Blautia producta
0.07153	99	99	69	21.2	2.287e-05	1912897	species	                  Blautia argi
0.05852	81	0	61	39.6	8.133e-06	2648079	no rank	                  unclassified Blautia
0.05852	81	81	61	39.6	3.002e-05	2479767	species	                    Blautia sp. SC05B48
0.0289	40	40	16	36.9	7.844e-06	1737424	species	                  Blautia massiliensis
0.001445	2	2	12	2.25	3.531e-06	2779518	species	                  Blautia liquoris
3.182	4404	0	224	736	3.809e-05	33042	genus	                Coprococcus
1.642	2272	0	112	874	3.807e-05	33043	species	                  Coprococcus eutactus
1.642	2272	2272	112	874	3.807e-05	411474	strain	                    Coprococcus eutactus ATCC 27759
1.54	2132	2132	112	598	3.815e-05	410072	species	                  Coprococcus comes
3.179	4400	0	55	1.21e+03	1.802e-05	2039240	genus	                Anaerotignum
3.179	4400	0	55	1.21e+03	1.802e-05	28446	species	                  Anaerotignum propionicum
3.179	4400	4400	55	1.21e+03	1.802e-05	991789	strain	                    Anaerotignum propionicum DSM 1682
2.876	3980	0	112	2.01e+03	3.431e-05	2944193	genus	                Simiaoa
2.876	3980	3980	112	2.01e+03	3.431e-05	2763672	species	                  Simiaoa sunii
2.489	3445	2032	298	567	2.773e-05	207244	genus	                Anaerostipes
0.9255	1281	1281	216	591	7.383e-05	649756	species	                  Anaerostipes hadrus
0.0802	111	111	17	133	4.993e-06	1229621	species	                  Anaerostipes rhamnosivorans
0.01517	21	21	23	4.48	5.311e-06	105841	species	                  Anaerostipes caccae
2.425	3357	0	26	4.27e+03	1.039e-05	2944152	genus	                Wujia
