%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.01913	7	7	2143795	3.62	NA	0	no rank	unclassified
99.98	36587	1	121375	108	3.601e-06	1	no rank	root
98.88	36185	0	120558	105	3.611e-06	131567	no rank	  cellular organisms
98.88	36185	41	120539	105	4.03e-06	2	superkingdom	    Bacteria
51.12	18706	0	21244	189	7.963e-06	1783270	clade	      FCB group
51.03	18673	0	20663	194	7.827e-06	68336	clade	        Bacteroidetes/Chlorobi group
51.01	18665	13	20376	197	7.848e-06	976	phylum	          Bacteroidetes
49.08	17962	0	12754	288	2.727e-05	200643	class	            Bacteroidia
49.08	17962	83	12621	290	2.887e-05	171549	order	              Bacteroidales
37.46	13709	41	3502	758	2.129e-05	815	family	                Bacteroidaceae
22.54	8250	382	929	1.67e+03	4.45e-05	909656	genus	                  Phocaeicola
16.37	5990	5955	163	1.53e+03	2.944e-05	821	species	                    Phocaeicola vulgatus
0.09564	35	35	39	25.8	8.353e-05	435590	strain	                      Phocaeicola vulgatus ATCC 8482
2.571	941	941	67	783	1.241e-05	357276	species	                    Phocaeicola dorei
1.987	727	0	302	163	7.499e-05	376805	species	                    Phocaeicola salanitronis
1.987	727	727	302	163	7.499e-05	667015	strain	                      Phocaeicola salanitronis DSM 18170
0.5739	210	210	220	59	6.375e-05	387090	species	                    Phocaeicola coprophilus
14.81	5418	1636	2361	357	1.663e-05	816	genus	                  Bacteroides
3.689	1350	1350	91	980	1.867e-05	820	species	                    Bacteroides uniformis
2.52	922	920	116	309	1.428e-05	28116	species	                    Bacteroides ovatus
0.005465	2	2	8	2.88	0.000985	1379690	strain	                      Bacteroides ovatus V975
1.416	518	518	119	370	3.187e-05	28111	species	                    Bacteroides eggerthii
0.757	277	90	122	158	2.167e-05	47678	species	                    Bacteroides caccae
0.511	187	187	21	221	2.969e-05	997873	strain	                      Bacteroides caccae CL03T12C61
0.4208	154	154	118	116	9.496e-06	246787	species	                    Bacteroides cellulosilyticus
0.3088	113	113	58	66.9	1.356e-05	2650157	species	                    Bacteroides zhangwenhongii
0.2623	96	0	39	68.6	1.02e-05	290053	species	                    Bacteroides helcogenes
0.2623	96	96	39	68.6	1.02e-05	693979	strain	                      Bacteroides helcogenes P 36-108
0.2268	83	83	97	57.6	1.352e-05	291644	species	                    Bacteroides salyersiae
0.1968	72	72	46	36	1.358e-05	46506	species	                    Bacteroides stercoris
0.1667	61	61	221	18.8	1.519e-05	817	species	                    Bacteroides fragilis
0.1366	50	50	75	32.9	1.622e-05	329854	species	                    Bacteroides intestinalis
0.1148	42	42	142	29.1	2.736e-05	291645	species	                    Bacteroides nordii
0.05739	21	0	50	3.38	6.514e-06	2646097	no rank	                    unclassified Bacteroides
0.05192	19	19	44	3.11	7.299e-06	2715212	species	                      Bacteroides sp. CBA7301
0.005465	2	2	1	6	0.0001037	2162637	species	                      Bacteroides sp. PHL 2737
0.03279	12	12	58	6.91	8.429e-06	371601	species	                    Bacteroides xylanisolvens
0.01093	4	4	29	5.97	1.02e-05	28113	species	                    Bacteroides heparinolyticus
0.005465	2	2	25	4.88	9.506e-06	28119	species	                    Bacteroides zoogleoformans
0.005465	2	1	27	1.52	2.541e-06	818	species	                    Bacteroides thetaiotaomicron
0.002733	1	1	13	1	0.003672	226186	strain	                      Bacteroides thetaiotaomicron VPI-5482
0.005465	2	2	4	8	1.481e-06	1796613	species	                    Bacteroides caecimuris
0.002733	1	1	2	3	5.896e-07	2650158	species	                    Bacteroides luhongzhouii
3.73	1365	4	3334	73.5	2.755e-05	171552	family	                Prevotellaceae
2.97	1087	66	3143	55.5	2.747e-05	838	genus	                  Prevotella
1.53	560	0	286	212	8.525e-05	165179	species	                    Prevotella copri
1.53	560	560	286	212	8.525e-05	537011	strain	                      Prevotella copri DSM 18205
0.4236	155	155	142	72.3	8.488e-06	28132	species	                    Prevotella melaninogenica
0.2842	104	3	434	11.1	1.58e-05	2638335	no rank	                    unclassified Prevotella
0.1038	38	38	57	8.54	2.166e-05	2691580	species	                      Prevotella sp. Rep29
0.06285	23	23	14	41.9	4.455e-06	2937774	species	                      Prevotella sp. E15-22
0.06012	22	0	277	11.2	0.0001201	652716	species	                      Prevotella sp. oral taxon 299
0.06012	22	22	277	11.2	0.0001201	575614	strain	                        Prevotella sp. oral taxon 299 str. F0039
0.04646	17	17	23	15.6	9.413e-06	712471	species	                      Prevotella sp. oral taxon 475
0.002733	1	1	17	6.18	4.734e-06	2913621	species	                      Prevotella sp. E9-3
0.1202	44	0	112	6.44	4.148e-05	589436	species	                    Prevotella fusca
0.1202	44	44	112	6.44	4.148e-05	1236517	strain	                      Prevotella fusca JCM 17724
0.09291	34	34	82	8.73	3.234e-05	76123	species	                    Prevotella enoeca
0.06285	23	23	73	7.19	1.609e-05	28129	species	                    Prevotella denticola
0.05465	20	20	11	25.5	4.07e-06	470565	species	                    Prevotella histicola
0.04919	18	18	46	7.87	1.537e-05	28127	species	                    Prevotella buccalis
0.04099	15	15	227	4.67	7.853e-05	28135	species	                    Prevotella oris
0.03279	12	12	10	14	1.726e-06	1177574	species	                    Prevotella jejuni
0.02733	10	9	339	4.59	3.509e-05	28131	species	                    Prevotella intermedia
0.002733	1	1	5	1.4	9.393e-06	1122984	strain	                      Prevotella intermedia ATCC 25611 = DSM 20706
0.02459	9	9	18	91.8	3.201e-06	77095	species	                    Prevotella bryantii
0.02186	8	8	221	5.05	5.642e-05	28133	species	                    Prevotella nigrescens
0.008198	3	3	65	19.2	1.886e-05	2801997	species	                    Prevotella herbatica
0.005465	2	0	28	2.96	9.107e-06	52227	species	                    Prevotella dentalis
0.005465	2	2	28	2.96	9.107e-06	908937	strain	                      Prevotella dentalis DSM 3688
0.005465	2	2	31	2	1.233e-05	28137	species	                    Prevotella veroralis
0.005465	2	2	10	5	4.561e-06	282402	species	                    Prevotella multiformis
0.4782	175	0	97	122	2.586e-05	577309	genus	                  Paraprevotella
0.4782	175	0	97	122	2.586e-05	454155	species	                    Paraprevotella xylaniphila
0.4782	175	175	97	122	2.586e-05	762982	strain	                      Paraprevotella xylaniphila YIT 11841
0.2705	99	0	30	169	1.054e-05	2884814	genus	                  Pseudoprevotella
0.2705	99	99	30	169	1.054e-05	2133944	species	                    Pseudoprevotella muciniphila
3.208	1174	0	1497	160	3.814e-05	2005525	family	                Tannerellaceae
3.162	1157	890	1092	217	3.404e-05	375288	genus	                  Parabacteroides
0.5493	201	201	142	111	2.697e-05	46503	species	                    Parabacteroides merdae
0.08745	32	32	138	18.8	1.685e-05	823	species	                    Parabacteroides distasonis
0.04919	18	18	107	9.38	2.78e-05	387661	species	                    Parabacteroides johnsonii
0.04372	16	16	164	11.6	1.786e-05	328812	species	                    Parabacteroides goldsteinii
0.04646	17	7	399	5.33	5.558e-05	195950	genus	                  Tannerella
0.02459	9	9	207	6.41	7.315e-05	712710	species	                    Tannerella serpentiformis
0.002733	1	1	156	2.42	3.588e-05	28112	species	                    Tannerella forsythia
1.795	657	0	765	70.3	5.987e-05	1853231	family	                Odoribacteraceae
1.53	560	458	466	79.5	5.372e-05	574697	genus	                  Butyricimonas
0.194	71	71	80	31.5	1.983e-05	2093856	species	                    Butyricimonas faecalis
0.08471	31	31	168	15.4	3.78e-05	544645	species	                    Butyricimonas virosa
0.2651	97	0	299	56	7.294e-05	283168	genus	                  Odoribacter
0.2651	97	97	299	56	7.294e-05	28118	species	                    Odoribacter splanchnicus
1.418	519	0	1226	75.2	4.066e-05	171550	family	                Rikenellaceae
1.418	519	9	1226	75.2	4.066e-05	239759	genus	                  Alistipes
0.5957	218	218	105	79	2.915e-05	1288121	species	                    Alistipes senegalensis
